,ta,rh,vel,met,clo,thermal_sensation
104222,21.1,23.5,0.12,,1.22,0.0
104223,21.1,23.5,0.12,,1.65,-1.0
104224,21.1,23.5,0.12,,0.85,-1.0
104225,21.2,29.7,0.12,,1.4,1.0
104226,21.2,29.7,0.12,,0.76,-1.0
104227,21.2,29.7,0.12,,1.12,0.0
104228,20.8,25.1,0.12,,1.01,0.0
104229,24.3,18.3,0.1,,,1.0
104230,24.3,18.3,0.1,,,2.0
104231,24.3,18.3,0.1,,,0.0
104232,24.3,18.3,0.1,,,-1.0
104233,24.3,18.3,0.1,,,2.0
104234,24.3,18.3,0.1,,,-1.0
104235,24.3,18.3,0.1,,,2.0
104236,25.6,21.8,0.41,,,-1.0
104237,25.6,21.8,0.41,,,-1.0
104238,25.6,21.8,0.41,,,0.0
104239,25.6,21.8,0.41,,,0.0
104240,25.6,21.8,0.41,,,-1.0
104241,25.6,21.8,0.41,,,0.0
104242,25.6,21.8,0.41,,,0.0
104243,25.6,21.8,0.41,,,0.0
104244,25.9,12.2,0.11,,,-1.0
104245,25.9,12.2,0.11,,,-1.0
104246,25.9,12.2,0.11,,,0.0
104247,25.9,12.2,0.11,,,-1.0
104248,25.9,12.2,0.11,,,2.0
104249,25.9,12.2,0.11,,,1.0
104250,25.9,12.2,0.11,,,1.0
104251,25.9,12.2,0.11,,,1.0
104252,25.9,12.2,0.11,,,0.0
104253,25.9,12.2,0.11,,,0.0
104254,26.5,21.8,0.11,,,0.0
104255,26.5,21.8,0.11,,,-1.0
104256,26.5,21.8,0.11,,,2.0
104257,26.5,21.8,0.11,,,0.0
104258,26.5,21.8,0.11,,,0.0
104259,26.5,21.8,0.11,,,0.0
104260,26.5,21.8,0.11,,,-1.0
104261,26.5,21.8,0.11,,,2.0
104262,26.5,21.8,0.11,,,1.0
104263,26.5,21.8,0.11,,,1.0
104264,25.9,21.8,0.11,,,-1.0
104265,25.9,21.8,0.11,,,0.0
104266,25.9,21.8,0.11,,,0.0
104267,25.9,21.8,0.11,,,0.0
104268,25.9,21.8,0.11,,,3.0
104269,25.9,21.8,0.11,,,0.0
104270,25.9,21.8,0.11,,,2.0
104271,25.9,21.8,0.11,,,0.0
104272,25.9,21.0,0.11,,,0.0
104273,25.9,21.0,0.11,,,0.0
104274,25.9,21.0,0.11,,,1.0
104275,25.9,21.0,0.11,,,2.0
104276,25.9,21.0,0.11,,,0.0
104277,25.9,21.0,0.11,,,0.0
104278,25.9,21.0,0.11,,,0.0
104279,25.3,16.8,0.13,,,1.0
104280,25.3,16.8,0.13,,,2.0
104281,25.3,16.8,0.13,,,-1.0
104282,25.3,16.8,0.13,,,1.0
104283,25.3,16.8,0.13,,,0.0
104284,25.3,16.8,0.13,,,0.0
104285,25.3,16.8,0.13,,,1.0
104286,25.3,16.8,0.13,,,1.0
104287,25.3,16.8,0.13,,,0.0
104288,25.2,16.8,0.12,,,1.0
104289,25.2,16.8,0.12,,,0.0
104290,25.2,16.8,0.12,,,0.0
104291,25.2,16.8,0.12,,,0.0
104292,25.2,16.8,0.12,,,0.0
104293,25.2,16.8,0.12,,,1.0
104294,25.2,15.8,0.11,,,0.0
104295,25.2,15.8,0.11,,,0.0
104296,25.2,15.8,0.11,,,3.0
104297,25.2,15.8,0.11,,,2.0
104298,25.2,15.8,0.11,,,0.0
104299,25.2,15.8,0.11,,,0.0
104300,25.2,15.8,0.11,,,2.0
104301,25.2,15.8,0.11,,,0.0
104302,25.2,15.8,0.11,,,2.0
104303,25.1,19.3,0.12,,,0.0
104304,25.1,19.3,0.12,,,0.0
104305,25.1,19.3,0.12,,,0.0
104306,25.1,19.3,0.12,,,0.0
104307,25.1,19.3,0.12,,,-1.0
104308,25.1,19.3,0.12,,,0.0
104309,25.1,19.3,0.12,,,2.0
104310,25.1,19.3,0.12,,,0.0
104311,25.0,18.6,0.12,,,1.0
104312,25.0,18.6,0.12,,,0.0
104313,25.0,18.6,0.12,,,0.0
104314,25.0,18.6,0.12,,,0.0
104315,25.0,18.6,0.12,,,0.0
104316,24.9,19.9,0.14,,,0.0
104317,24.9,19.9,0.14,,,0.0
104318,24.9,19.9,0.14,,,1.0
104319,24.9,19.9,0.14,,,1.0
104320,24.9,19.9,0.14,,,1.0
104321,23.5,21.3,0.1,,,1.0
104322,23.5,21.3,0.1,,,1.0
104323,23.5,21.3,0.1,,,-1.0
104324,23.5,21.3,0.1,,,0.0
104325,23.5,21.3,0.1,,,0.0
104326,23.5,21.3,0.1,,,0.0
104327,23.5,21.3,0.1,,,0.0
104328,23.5,21.3,0.1,,,0.0
104329,23.5,21.3,0.1,,,0.0
104330,23.5,21.3,0.1,,,0.0
104331,23.5,21.3,0.1,,,0.0
104332,25.8,19.3,0.1,,,0.0
104333,25.8,19.3,0.1,,,0.0
104334,25.8,19.3,0.1,,,1.0
104335,25.8,19.3,0.1,,,2.0
104336,25.8,19.3,0.1,,,3.0
104337,25.8,19.3,0.1,,,0.0
104338,25.8,19.3,0.1,,,2.0
104339,25.8,19.3,0.1,,,1.0
104340,25.8,19.3,0.1,,,-1.0
104341,25.8,19.3,0.1,,,0.0
104342,25.8,19.3,0.1,,,0.0
104343,25.8,19.3,0.1,,,3.0
104344,25.8,19.3,0.1,,,2.0
104345,25.8,19.3,0.1,,,1.0
104346,25.8,19.3,0.1,,,-1.0
104347,25.8,19.3,0.1,,,0.0
104348,25.8,19.3,0.1,,,1.0
104349,25.8,19.3,0.1,,,1.0
104350,25.8,20.2,0.11,,,1.0
104351,25.8,20.2,0.11,,,1.0
104352,25.8,20.2,0.11,,,0.0
104353,25.8,20.2,0.11,,,0.0
104354,25.8,20.2,0.11,,,2.0
104355,25.5,20.5,0.11,,,0.0
104356,25.5,20.5,0.11,,,2.0
104357,25.5,20.5,0.11,,,0.0
104358,25.5,20.5,0.11,,,1.0
104359,25.5,20.5,0.11,,,0.0
104360,25.5,20.5,0.11,,,0.0
104361,25.3,20.3,0.13,,,1.0
104362,25.3,20.3,0.13,,,0.0
104363,25.3,20.3,0.13,,,0.0
104364,25.3,20.3,0.13,,,0.0
104365,25.3,20.3,0.13,,,3.0
104366,26.1,18.6,0.12,,,3.0
104367,26.1,18.6,0.12,,,0.0
104368,26.1,18.6,0.12,,,1.0
104369,26.1,18.6,0.12,,,0.0
104370,26.1,18.6,0.12,,,0.0
104371,26.1,18.6,0.12,,,0.0
104372,25.9,20.1,0.11,,,2.0
104373,25.9,20.1,0.11,,,1.0
104374,25.9,20.1,0.11,,,0.0
104375,25.9,20.1,0.11,,,0.0
104376,25.9,20.1,0.11,,,2.0
104377,25.9,20.1,0.11,,,1.0
104378,25.9,20.1,0.11,,,2.0
104379,25.9,20.1,0.11,,,0.0
104380,25.9,20.1,0.11,,,1.0
104381,25.4,20.8,0.1,,,0.0
104382,25.4,20.8,0.1,,,0.0
104383,25.4,20.8,0.1,,,3.0
104384,25.4,20.8,0.1,,,1.0
104385,25.4,20.8,0.1,,,1.0
104386,26.4,24.8,0.1,,,-1.0
104387,26.4,24.8,0.1,,,0.0
104388,26.4,24.8,0.1,,,0.0
104389,26.4,24.8,0.1,,,2.0
104390,26.4,24.8,0.1,,,2.0
104391,26.4,24.8,0.1,,,0.0
104392,26.4,24.8,0.1,,,2.0
104393,26.4,24.8,0.1,,,1.0
104394,26.4,24.8,0.1,,,0.0
104395,26.2,24.1,0.12,,,1.0
104396,26.2,24.1,0.12,,,1.0
104397,26.2,24.1,0.12,,,3.0
104398,26.2,24.1,0.12,,,1.0
104399,26.2,24.1,0.12,,,0.0
104400,26.2,24.1,0.12,,,0.0
104401,26.0,24.2,0.13,,,0.0
104402,26.0,24.2,0.13,,,1.0
104403,26.0,24.2,0.13,,,3.0
104404,25.5,17.5,0.11,,,1.0
104405,25.5,17.5,0.11,,,3.0
104406,25.5,17.5,0.11,,,2.0
104407,25.5,17.5,0.11,,,0.0
104408,25.5,17.5,0.11,,,0.0
104409,25.5,17.5,0.11,,,3.0
104410,25.5,17.5,0.11,,,1.0
104411,25.6,17.3,0.1,,,0.0
104412,25.6,17.3,0.1,,,3.0
104413,25.6,17.3,0.1,,,0.0
104414,25.6,17.3,0.1,,,0.0
104415,25.6,17.9,0.11,,,0.0
104416,25.6,17.9,0.11,,,0.0
104417,25.6,17.9,0.11,,,0.0
104418,26.1,13.2,0.16,,,0.0
104419,24.4,12.7,0.14,,,2.0
104420,25.3,17.7,0.17,,,2.0
104421,24.1,20.5,0.17,,,0.0
104422,28.0,16.3,0.13,,,3.0
104423,27.8,14.3,0.19,,,3.0
104424,24.6,20.4,0.11,,,3.0
104425,24.6,20.4,0.11,,,3.0
104426,24.6,20.4,0.11,,,3.0
104427,24.0,25.0,0.14,,,3.0
104428,24.0,25.0,0.14,,,2.0
104429,24.0,25.0,0.14,,,3.0
104430,24.0,25.0,0.14,,,3.0
104431,24.0,25.0,0.14,,,2.0
104432,21.9,22.0,0.13,,,0.0
104433,21.9,22.0,0.13,,,1.0
104434,24.7,14.0,0.15,,,0.0
104435,24.7,14.0,0.15,,,2.0
104436,24.7,14.0,0.15,,,0.0
104437,24.7,14.0,0.15,,,3.0
104438,23.6,27.5,0.15,,,2.0
104439,23.6,27.5,0.15,,,2.0
104440,23.4,6.8,0.11,,,0.0
104441,23.4,6.8,0.11,,,2.0
104442,22.9,19.0,0.14,,,0.0
104443,27.3,70.0,0.2,,,3.0
104444,27.3,70.0,0.2,,,1.0
104445,26.9,13.3,0.18,,,2.0
104446,24.2,21.2,0.15,,,0.0
104447,27.1,39.6,0.2,,,1.0
104448,27.1,39.6,0.2,,,0.0
104449,26.1,40.0,0.14,,,3.0
104450,28.5,17.3,0.22,,,2.0
104451,25.3,5.3,0.55,,,3.0
104452,25.0,8.2,0.17,,,0.0
104453,26.4,10.8,0.15,,,0.0
104454,26.4,10.8,0.15,,,3.0
104455,26.4,10.8,0.15,,,0.0
104456,26.4,10.8,0.15,,,1.0
104457,26.4,10.8,0.15,,,3.0
104458,22.2,3.5,0.11,,,0.0
104459,22.2,3.5,0.11,,,1.0
104460,22.2,3.5,0.11,,,0.0
104461,24.4,15.8,0.15,,,3.0
104462,24.4,15.8,0.15,,,1.0
104463,24.4,15.8,0.15,,,1.0
104464,24.4,15.8,0.15,,,0.0
104465,24.4,15.8,0.15,,,2.0
104466,24.4,15.8,0.15,,,3.0
104467,24.4,15.8,0.15,,,0.0
104468,28.6,6.5,0.16,,,3.0
104469,28.6,6.5,0.16,,,2.0
104470,28.5,9.7,0.2,,,2.0
104471,30.1,8.7,0.17,,,3.0
104472,27.0,3.3,0.15,,,2.0
104473,28.0,10.0,0.19,,,3.0
104474,22.5,2.3,0.21,,,1.0
104475,25.6,5.0,0.18,,,3.0
104476,25.6,5.0,0.18,,,2.0
104477,26.4,11.5,0.2,,,2.0
104478,27.2,13.9,0.19,,,3.0
104479,27.2,13.9,0.19,,,3.0
104480,24.5,10.5,0.23,,,1.0
104481,22.7,10.1,0.18,,,1.0
104482,22.7,10.1,0.18,,,0.0
104483,29.2,19.5,0.22,,,2.0
104484,27.8,12.0,0.14,,,0.0
104485,24.2,8.7,0.2,,,0.0
104486,24.3,50.0,0.12,,,2.0
104487,25.3,5.3,0.14,,,1.0
104488,24.4,2.7,0.14,,,1.0
104489,26.9,5.5,0.24,,,3.0
104490,24.9,3.9,0.13,,,2.0
104491,24.9,3.9,0.13,,,2.0
104492,25.6,5.5,0.13,,,2.0
104493,29.2,7.6,0.24,,,3.0
104494,26.2,18.9,0.15,,,1.0
104495,28.2,10.7,0.16,,,3.0
104496,24.1,6.4,0.14,,,0.0
104497,26.3,24.3,0.14,,,2.0
104498,28.0,10.4,0.12,,,3.0
104499,26.3,8.2,0.18,,,0.0
104500,28.2,13.0,0.12,,,2.0
104501,22.0,55.1,0.09,,0.8,-1.0
104502,22.0,55.1,0.09,,1.12,-1.0
104503,21.1,48.4,0.05,,0.47,0.0
104504,21.1,48.4,0.05,,0.67,0.0
104505,23.0,57.3,0.07,,0.47,0.0
104506,23.3,42.1,0.09,,0.42,-1.0
104507,23.3,42.1,0.09,,0.92,-1.0
104508,22.6,56.4,0.06,,0.52,0.0
104509,19.3,52.7,0.09,,0.82,0.0
104510,19.3,52.7,0.09,,0.52,0.0
104511,20.3,68.7,0.1,,0.85,0.0
104512,22.8,46.6,0.1,,0.67,-1.0
104513,22.8,66.4,0.03,,0.38,0.0
104514,22.8,66.4,0.03,,0.47,-1.0
104515,23.1,50.9,0.09,,0.47,0.0
104516,19.5,45.3,0.1,,0.52,-1.0
104517,19.8,40.7,0.2,,0.47,0.0
104518,20.0,52.0,0.04,,0.82,-1.0
104519,20.0,52.0,0.04,,0.8,-1.0
104520,20.7,49.7,0.06,,0.82,-1.0
104521,23.4,48.6,0.05,,0.52,0.0
104522,21.4,50.2,0.03,,0.47,0.0
104523,21.2,59.4,0.04,,0.47,0.0
104524,21.2,59.4,0.04,,0.47,0.0
104525,19.9,56.2,0.05,,0.5,-1.0
104526,21.6,48.2,0.08,,0.97,0.0
104527,20.9,48.9,0.12,,0.65,-1.0
104528,19.9,65.0,0.08,,0.82,0.0
104529,20.9,56.4,0.08,,0.47,0.0
104530,20.2,60.1,0.05,,0.5,0.0
104531,19.9,56.7,0.06,,0.87,0.0
104532,20.4,53.9,0.04,,0.47,-1.0
104533,20.4,53.9,0.04,,0.47,0.0
104534,21.9,46.7,0.02,,0.52,-1.0
104535,21.9,46.7,0.02,,0.52,0.0
104536,22.2,46.1,0.1,,0.47,-2.0
104537,22.2,46.1,0.1,,0.97,-1.0
104538,23.1,43.2,0.07,,0.82,0.0
104539,23.1,43.2,0.07,,0.47,0.0
104540,23.4,34.0,0.05,,0.65,0.0
104541,24.5,28.1,0.1,,0.75,0.0
104542,24.5,28.1,0.1,,0.47,0.0
104543,24.4,27.1,0.34,,1.07,-1.0
104544,24.3,30.6,0.13,,0.65,-1.0
104545,18.9,54.4,0.04,,0.47,0.0
104546,18.9,54.4,0.04,,0.67,0.0
104547,18.2,51.3,0.07,,0.47,-1.0
104548,18.2,51.3,0.07,,0.47,0.0
104549,20.0,54.8,0.03,,0.9,-1.0
104550,20.0,54.8,0.03,,0.65,-2.0
104551,21.9,55.9,0.07,,0.45,0.0
104552,21.9,55.9,0.07,,0.47,0.0
104553,20.6,63.4,0.07,,0.72,0.0
104554,22.1,68.1,0.08,,0.36,0.0
104555,22.1,68.1,0.08,,0.47,-1.0
104556,24.1,36.8,0.06,,0.47,0.0
104557,24.1,36.8,0.06,,0.47,1.0
104558,23.6,38.4,0.06,,0.62,0.0
104559,24.8,37.8,0.08,,0.47,0.0
104560,23.3,39.1,0.05,,0.82,0.0
104561,23.3,39.1,0.05,,0.82,0.0
104562,22.8,33.7,0.09,,0.82,-1.0
104563,22.6,38.1,0.08,,0.47,-1.0
104564,22.6,38.1,0.08,,0.62,0.0
104565,22.2,38.4,0.07,,0.8,-1.0
104566,22.2,38.4,0.07,,0.62,0.0
104567,22.9,46.1,0.07,,0.82,0.0
104568,22.9,46.1,0.07,,0.62,0.0
104569,23.6,43.3,0.06,,0.45,0.0
104570,23.6,43.3,0.06,,0.45,0.0
104571,24.9,42.4,0.08,,0.45,0.0
104572,24.9,42.4,0.08,,0.47,0.0
104573,24.0,43.7,0.08,,0.45,0.0
104574,24.0,43.7,0.08,,0.45,0.0
104575,23.6,39.3,0.09,,0.47,0.0
104576,23.6,39.3,0.09,,0.62,0.0
104577,18.3,46.8,0.04,,1.02,0.0
104578,18.3,46.8,0.04,,0.82,0.0
104579,19.9,39.5,0.07,,1.22,-1.0
104580,19.9,39.5,0.07,,0.77,-1.0
104581,17.1,51.3,0.05,,1.02,1.0
104582,19.3,34.1,0.08,,0.82,2.0
104583,18.2,36.8,0.23,,1.02,0.0
104584,18.2,36.8,0.23,,0.82,0.0
104585,22.6,34.3,0.05,,0.45,0.0
104586,22.4,38.1,0.04,,0.47,-1.0
104587,19.4,65.8,0.06,,1.02,0.0
104588,19.4,65.8,0.06,,1.02,-1.0
104589,19.6,65.3,0.04,,1.07,-1.0
104590,19.6,65.3,0.04,,1.02,0.0
104591,16.8,40.7,0.04,,0.67,0.0
104592,16.8,40.7,0.04,,1.07,-1.0
104593,16.1,64.3,0.03,,1.12,0.0
104594,16.1,64.3,0.03,,0.82,0.0
104595,19.1,45.1,0.06,,1.35,-1.0
104596,19.1,45.1,0.06,,0.87,0.0
104597,19.0,64.4,0.05,,1.22,-2.0
104598,19.0,64.4,0.05,,1.02,-1.0
104599,17.2,59.3,0.03,,0.57,0.0
104600,19.2,41.8,0.03,,0.52,0.0
104601,19.2,41.8,0.03,,0.52,-1.0
104602,19.2,54.6,0.08,,1.17,-1.0
104603,19.2,54.6,0.08,,1.17,-1.0
104604,18.3,48.3,0.05,,0.72,-1.0
104605,18.3,48.3,0.05,,0.87,1.0
104606,18.4,42.3,0.08,,1.47,-1.0
104607,18.4,42.3,0.08,,1.02,-1.0
104608,18.4,42.8,0.06,,0.87,-1.0
104609,21.4,49.1,0.04,,1.72,0.0
104610,22.1,42.9,0.06,,0.7,0.0
104611,20.4,40.1,0.14,,0.82,-1.0
104612,20.4,40.1,0.14,,1.07,-1.0
104613,19.3,41.5,0.06,,1.17,0.0
104614,20.2,49.2,0.08,,0.62,0.0
104615,20.2,49.2,0.08,,0.47,0.0
104616,20.1,49.5,0.11,,0.47,0.0
104617,20.1,49.5,0.11,,0.97,0.0
104618,20.1,47.8,0.06,,0.72,0.0
104619,20.1,47.8,0.06,,1.4,0.0
104620,20.3,47.5,0.04,,0.5,0.0
104621,19.7,45.8,0.08,,1.22,-1.0
104622,19.7,45.8,0.08,,0.77,-3.0
104623,17.9,45.9,0.04,,1.37,1.0
104624,17.9,45.9,0.04,,0.55,-1.0
104625,18.6,44.7,0.07,,0.72,-1.0
104626,19.1,46.2,0.05,,0.57,-1.0
104627,18.0,48.6,0.08,,0.87,-2.0
104628,18.0,48.6,0.08,,0.97,-1.0
104629,17.2,49.8,0.03,,1.07,-1.0
104630,18.9,46.2,0.06,,0.47,-1.0
104631,18.9,46.2,0.06,,0.85,-1.0
104632,19.0,46.4,0.04,,1.22,-1.0
104633,19.4,42.9,0.08,,0.87,-3.0
104634,19.4,42.9,0.08,,0.47,0.0
104635,18.1,44.6,0.03,,0.57,0.0
104636,18.1,44.6,0.03,,0.45,-1.0
104637,21.5,44.4,0.04,,1.22,-1.0
104638,21.1,31.7,0.07,,0.87,0.0
104639,21.1,31.7,0.07,,0.87,-1.0
104640,20.9,35.7,0.05,,1.02,0.0
104641,21.2,38.0,0.07,,0.67,-1.0
104642,21.2,38.0,0.07,,0.45,-1.0
104643,20.4,27.2,0.09,,0.52,-1.0
104644,18.6,50.8,0.05,,0.9,0.0
104645,18.6,50.8,0.05,,0.87,0.0
104646,18.3,52.3,0.1,,1.22,-1.0
104647,17.2,40.5,0.05,,1.05,-2.0
104648,17.8,44.7,0.08,,0.87,-1.0
104649,17.8,51.8,0.05,,0.8,-1.0
104650,17.8,51.8,0.05,,0.87,-1.0
104651,17.3,53.8,0.03,,0.87,-2.0
104652,17.3,53.8,0.03,,0.72,-1.0
104653,17.7,45.5,0.11,,0.67,0.0
104654,20.4,53.7,0.18,,0.82,-1.0
104655,18.9,51.6,0.04,,1.07,-1.0
104656,18.9,51.6,0.04,,1.17,0.0
104657,19.7,38.3,0.08,,1.05,-1.0
104658,20.4,53.7,0.18,,1.07,0.0
104659,21.4,41.9,0.1,,0.87,0.0
104660,19.2,42.9,0.09,,0.97,1.0
104661,19.2,42.9,0.09,,0.82,-1.0
104662,18.8,46.5,0.05,,1.32,0.0
104663,18.8,46.5,0.05,,0.87,0.0
104664,19.0,48.5,0.04,,0.87,-1.0
104665,17.5,47.7,0.05,,1.12,0.0
104666,17.5,47.7,0.05,,0.92,1.0
104667,17.7,43.5,0.06,,0.52,0.0
104668,20.2,49.3,0.05,,1.02,0.0
104669,20.2,49.3,0.05,,0.87,1.0
104670,18.8,53.3,0.07,,1.17,0.0
104671,18.8,53.3,0.07,,1.22,-1.0
104672,19.5,50.8,0.06,,0.82,0.0
104673,18.2,53.9,0.07,,0.87,0.0
104674,18.3,48.7,0.05,,0.87,0.0
104675,18.3,48.7,0.05,,0.67,0.0
104676,23.5,45.4,0.1,,0.45,0.0
104677,21.5,27.5,0.12,,0.82,0.0
104678,21.3,67.4,0.07,,1.17,-1.0
104679,21.3,67.4,0.07,,1.62,-1.0
104680,21.2,67.7,0.09,,0.87,-3.0
104681,21.2,67.7,0.09,,1.07,0.0
104682,22.3,47.3,0.1,,0.72,0.0
104683,23.4,47.2,0.09,,0.67,-1.0
104684,22.9,41.1,0.08,,0.45,0.0
104685,23.6,53.2,0.07,,0.47,0.0
104686,22.3,34.1,0.12,,0.45,0.0
104687,23.8,48.2,0.09,,0.45,0.0
104688,23.8,48.2,0.09,,0.47,1.0
104689,19.9,47.6,0.09,,0.97,-1.0
104690,20.6,42.7,0.07,,0.82,0.0
104691,20.9,46.3,0.09,,0.57,0.0
104692,21.2,41.3,0.08,,0.87,0.0
104693,21.8,35.4,0.11,,0.5,0.0
104694,23.2,41.6,0.08,,0.85,0.0
104695,23.1,38.5,0.09,,0.87,0.0
104696,21.2,54.1,0.07,,0.52,0.0
104697,22.3,41.6,0.08,,1.42,-1.0
104698,22.3,41.6,0.08,,0.47,0.0
104699,22.1,29.4,0.15,,0.67,0.0
104700,21.3,67.4,0.07,,1.02,-1.0
104701,21.3,67.4,0.07,,1.47,-1.0
104702,21.2,67.7,0.09,,0.72,-3.0
104703,21.2,67.7,0.09,,0.92,0.0
104704,22.3,47.3,0.1,,0.57,0.0
104705,23.4,47.2,0.09,,0.52,-1.0
104706,22.9,41.1,0.08,,0.3,0.0
104707,23.6,53.2,0.07,,0.32,0.0
104708,22.3,34.1,0.12,,0.3,0.0
104709,23.8,48.2,0.09,,0.3,0.0
104710,23.8,48.2,0.09,,0.32,1.0
104711,19.9,47.6,0.09,,0.82,-1.0
104712,20.6,42.7,0.07,,0.67,0.0
104713,20.9,46.3,0.09,,0.42,0.0
104714,21.2,41.3,0.08,,0.72,0.0
104715,21.8,35.4,0.11,,0.35,0.0
104716,23.2,41.6,0.08,,0.7,0.0
104717,23.1,38.5,0.09,,0.72,0.0
104718,21.2,54.1,0.07,,0.37,0.0
104719,22.3,41.6,0.08,,1.27,-1.0
104720,22.3,41.6,0.08,,0.32,0.0
104721,22.1,29.4,0.15,,0.52,0.0
104722,20.4,27.6,0.06,,0.67,0.0
104723,20.4,27.6,0.06,,0.72,0.0
104724,21.1,36.4,0.04,,0.57,0.0
104725,22.1,22.9,0.04,,0.47,1.0
104726,23.3,54.7,0.04,,0.92,-1.0
104727,23.3,54.7,0.04,,1.02,1.0
104728,22.7,44.5,0.06,,1.12,2.0
104729,22.7,44.5,0.06,,1.07,0.0
104730,22.6,51.7,0.07,,0.87,-1.0
104731,22.6,51.7,0.07,,1.22,0.0
104732,22.3,41.2,0.07,,0.32,0.0
104733,22.3,41.2,0.07,,0.42,0.0
104734,21.2,41.9,0.09,,0.42,0.0
104735,21.2,41.9,0.09,,1.07,0.0
104736,21.9,42.2,0.09,,1.22,0.0
104737,21.9,42.2,0.09,,1.22,0.0
104738,22.0,41.6,0.08,,0.3,0.0
104739,22.0,41.6,0.08,,0.32,0.0
104740,21.6,43.7,0.11,,0.3,0.0
104741,21.6,43.7,0.11,,1.27,0.0
104742,22.1,31.1,0.08,,0.92,0.0
104743,22.1,47.3,0.09,,0.32,-1.0
104744,24.3,43.5,0.09,,1.27,0.0
104745,24.3,43.5,0.09,,0.72,0.0
104746,24.1,26.9,0.11,,0.72,0.0
104747,22.7,37.1,0.17,,0.67,0.0
104748,22.7,37.1,0.17,,0.52,0.0
104749,21.4,37.8,0.07,,1.02,0.0
104750,21.4,37.8,0.07,,0.32,0.0
104751,25.4,37.3,0.07,,0.32,1.0
104752,21.3,35.5,0.06,,1.02,-1.0
104753,21.3,35.5,0.06,,0.67,0.0
104754,20.6,42.2,0.07,,1.62,1.0
104755,20.6,42.2,0.07,,1.27,0.0
104756,20.5,51.8,0.02,,0.87,0.0
104757,20.5,51.8,0.02,,0.67,0.0
104758,22.5,49.6,0.09,,0.87,3.0
104759,22.5,49.6,0.09,,0.37,2.0
104760,19.4,49.8,0.08,,0.35,0.0
104761,19.4,49.8,0.08,,0.7,0.0
104762,20.8,58.3,0.08,,0.3,0.0
104763,20.8,58.3,0.08,,0.42,0.0
104764,19.0,43.8,0.07,,0.42,-1.0
104765,20.5,41.6,0.08,,0.42,0.0
104766,20.5,41.6,0.08,,0.42,0.0
104767,21.5,42.1,0.08,,0.52,0.0
104768,22.1,43.1,0.08,,0.32,0.0
104769,22.1,43.1,0.08,,0.52,0.0
104770,19.2,28.0,0.06,,0.4,0.0
104771,19.2,28.0,0.06,,0.87,0.0
104772,20.2,43.4,0.09,,0.77,0.0
104773,20.2,43.4,0.09,,0.35,-1.0
104774,22.0,38.6,0.09,,0.65,0.0
104775,21.6,39.5,0.08,,0.4,0.0
104776,21.6,39.5,0.08,,0.57,0.0
104777,23.3,35.2,0.11,,1.22,0.0
104778,23.3,35.2,0.11,,1.07,1.0
104779,22.4,42.7,0.07,,1.07,0.0
104780,22.4,42.7,0.07,,0.3,0.0
104781,22.5,42.7,0.13,,0.3,0.0
104782,21.4,54.0,0.05,,0.7,0.0
104783,24.1,31.1,0.07,,0.72,0.0
104784,24.1,31.1,0.07,,0.52,0.0
104785,24.2,20.6,0.08,,0.67,1.0
104786,24.2,20.6,0.08,,0.72,0.0
104787,25.2,28.2,0.09,,0.67,1.0
104788,25.2,28.2,0.09,,0.47,1.0
104789,25.6,28.3,0.08,,0.52,2.0
104790,25.6,28.3,0.08,,0.72,1.0
104791,23.6,36.5,0.08,,1.02,2.0
104792,23.6,36.5,0.08,,0.32,0.0
104793,23.8,40.6,0.1,,0.57,0.0
104794,23.8,40.6,0.1,,0.32,-1.0
104795,22.3,42.0,0.11,,1.22,0.0
104796,22.3,42.0,0.11,,0.72,0.0
104797,19.4,46.6,0.07,,0.4,0.0
104798,16.2,37.7,0.04,,0.92,-1.0
104799,19.8,33.8,0.1,,0.87,0.0
104800,19.6,49.4,0.06,,0.77,0.0
104801,19.6,49.4,0.06,,0.72,0.0
104802,19.7,35.6,0.08,,0.72,0.0
104803,19.7,35.6,0.08,,0.37,0.0
104804,17.3,26.8,0.06,,1.02,0.0
104805,19.3,35.2,0.08,,1.02,0.0
104806,19.3,35.2,0.08,,0.57,0.0
104807,22.1,45.5,0.08,,0.57,0.0
104808,19.2,33.8,0.06,,0.57,0.0
104809,19.2,33.8,0.06,,1.42,0.0
104810,18.2,50.7,0.08,,1.22,1.0
104811,18.2,50.7,0.08,,1.27,-1.0
104812,18.3,50.5,0.06,,0.87,0.0
104813,18.2,54.9,0.09,,0.92,0.0
104814,18.2,54.9,0.09,,0.5,0.0
104815,19.5,36.1,0.11,,0.97,0.0
104816,18.9,41.5,0.1,,1.47,2.0
104817,21.1,48.4,0.1,,0.52,0.0
104818,21.1,48.4,0.1,,0.52,0.0
104819,20.1,27.4,0.14,,1.22,0.0
104820,20.3,38.7,0.1,,0.3,0.0
104821,20.3,38.7,0.1,,1.07,0.0
104822,20.4,48.8,0.1,,1.27,0.0
104823,20.6,39.7,0.14,,1.27,0.0
104824,21.6,40.3,0.09,,0.37,0.0
104825,21.6,40.3,0.09,,1.07,1.0
104826,21.6,41.2,0.1,,0.5,1.0
104827,21.6,41.2,0.1,,0.55,0.0
104828,21.5,42.1,0.08,,1.02,-1.0
104829,21.7,36.3,0.08,,0.87,1.0
104830,21.7,36.3,0.08,,1.35,1.0
104831,21.6,36.1,0.11,,0.92,0.0
104832,21.7,45.3,0.1,,0.32,0.0
